instance_id,user_id,text,politeness,gender,race,age,occupation,education,gpt-5.2 (zero shot prompting),claude-sonnet-4.6 (zero shot prompting),claude-opus-4.6 (zero shot prompting),gemini-3.1-pro (zero shot prompting),claude-haiku-4.5 (zero shot prompting),llama-3-8b (zero shot prompting),mistral-large-2512 (zero shot prompting),gpt-oss-120b (zero shot prompting),gpt-5.2 (few shot),claude-sonnet-4.6 (few shot),claude-opus-4.6 (few shot),gemini-3.1-pro (few shot),claude-haiku-4.5 (few shot),llama-3-8b (few shot),mistral-large-2512 (few shot),gpt-oss-120b (few shot),gpt-5.2 (persona prompt),claude-sonnet-4.6 (persona prompt),claude-opus-4.6 (persona prompt),gemini-3.1-pro (persona prompt),claude-haiku-4.5 (persona prompt),llama-3-8b (persona prompt),mistral-large-2512 (persona prompt),gpt-oss-120b (persona prompt)
334,9,"Paul--I win the bet.  No mention of price caps in the resolution.  And they 
even put a section in under long term strategies to encourage construction of 
a pipeline from Alaska (no big surprise here)  expansion of pipelines and 
expansion of electric transmission lines.  I love these Western guys and 
girls!
I'll send a copy of the resolution via fax.",4.0,Man,White,30-34,Employed,Graduate degree,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0
1680,9,"Unfortunately, I don't remember Monterey. I was distracted by how cold it was, so I missed it. I'm looking forward to revisiting it, though. It looks like it will be a fun experience.",3.0,Man,White,30-34,Employed,Graduate degree,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1481,9,"Michael,

I sent the Morgan Stanley's Futures agreement to legal.  I apologize for the error of send the agreement to soon.



Thank you in advance for understanding.

Sheila ",5.0,Man,White,30-34,Employed,Graduate degree,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
123,9,"When I go on dates, I enjoy nice things.",5.0,Man,White,30-34,Employed,Graduate degree,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0
312,9,Absolutely!  We fire up the heater on the pool so bring the girls suits.,5.0,Man,White,30-34,Employed,Graduate degree,4.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0
3380,9,"Could you please email me the names of the officers of Enrow MW, LLC?
Thanks,
Kay",5.0,Man,White,30-34,Employed,Graduate degree,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
637,9,"G,
I think Heather's Mom will be at the house next weekend. It's Heather's
B-Day. Will another weekend work?
Sorry you and Barb broke up but se la vi-How the hell do you spell that
french shit? Anyway there are other fish in the sea dude. Go for a twenty
one year old so I can salivate.
No Le Hace is scheduled for Aug 31. Mark your calendar.
GT",5.0,Man,White,30-34,Employed,Graduate degree,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0
613,10,"From here on out, i will be going by the Harpoon. ",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0
597,10,"Tana:
Koch Gateway Pipeline Company Inc. is not approved to trade US power -- not a 
current CP and not FERC approved.
Please keep Shari as my back-up for now and make sure she is copied on the 
credit approval sheets.  Since I won't be here in the morning, Shari will 
handle the EOL response.
Leslie",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0
1061,10,"As we discussed, in an effort to forward our internal discussions and 
memorialize the results of our discussions in Chicago last week, Boyd and I 
have produced a new draft of the Agency Agreement.  The changes can be 
inspected by launching the attachment in Word and then going to Tools",2.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
2485,10,Patrick knows a lot of the dancers at the Pink Pussycat we can invite over for some entertainment. Remember to bring some drinks! ,1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0
3021,10,"You are not quite fond of gollata. I do think that such fights are not worth investing in as I view them quite uninteresting. I did end up making my wig, it is a mullet and quite a work of art. I feel a bit of a tool wearing it, but at least I can appreciate my legs and ankles.

If you are going to the party this Saturday, do you have any idea what is going to happen on that date.

I love Halloween, as I like dressing up in a costume, and enjoy drinking as well.

Please tell me if you know anything in regards to what I have just mentioned. 

",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0
2862,10,"Kay,

I think Bill Williams in Chris Calger’s group should handle this, and Chris will sign it.

Regards,

Ben",5.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0
3496,10,Do you know what's going on with the AVs this year? ,1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1314,10,"Thank you for your comments. I'm afraid I don't understand them, however.



- me",2.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
2294,10,"I heard that your boss has revoked your eating privileges, so please let me know when you get them back so we can go out for lunch some time soon. ",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
360,10,"Start Date: 2/1/02; DayAhead market;  DayAhead schedule download failed. Manual intervention required.
    LOG MESSAGES:
Error: Crawler lifetime exceeded.",2.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0
2277,10,"Ok, were you cute a dinner last nite when you had alfredo sauce all over your chin?",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
1745,10,"I would like to thank you so much for the invitation. It would be my pleasure to attend. Unfortunately, I already have other obligations during this time. For this reason, I will not be able to attend. I apologize and wish you the best!",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
1941,10,"AND I'M OUT ALL DAY TOMORROW.  ON SECOND THOUGHT, FEEL FREE TO SUB. PAGES AND GO WTIH IT.  THANKS.",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
2225,10,I assume this means that the payment was made and not swept back by Enron Corp.?,2.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0
619,10,"Hey Frick,



Where you aware that there are two Marks here?  One with the surname Fisher and the other with the name Fischer.  Guess what?  I ended up sending this to the wrong Mark!  Leave it to me to pick the wrong one! 



Lisa ",5.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0
2871,10,Jeanne Bennett will be available at 2 PM CST today.,1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0
1715,10,"Greg:
I went to the meeting to look at valuing some of the outstanding contracts.  It will take some time to make sure that we have the correct forward prices on some of these contracts.  I will report back to you soon how all that is going and prepare written summaries to you asap.  Hope this helps under these specific circumstances.
Regards,
Ben",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1017,10,"Hey Rick,



The timing sucks sometimes.  Doesn't it?



SM",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
269,10,"This is to confirm the above mentioned meeting has been scheduled for Thursday, March 1 from 1pm - 1:30pm.  The meeting will be held in John Lavorato's office.  
If you have any questions, please call me at  x58113.
Thanks.",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
3075,10,"Hello,

I have to address this today regarding Grigsby, because he knows that both they're upset & I'm upset.



Due to the fact, that I sell products involving services from their desk, 

and they get paid for that service, they're should help and apply themselves further towards their job. 



Consumers are most likely not the only ones having service issues from their service desk.",2.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
2373,10,"Please refrain from further comments.



Best,

[Your Name]

Enron North America Corp.",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0
3343,10,"Hi all, 

This is a friendly reminder that there is a Thursday night game. Please don't forget to set your lineups.",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0
446,10,"WE ARE HAVING A MEETING WITH FRED AND MICHELLE/ DEREK TODAY..
WILL LET YOU KNOW IF I NEED HELP
THANKS FOR YOUR SUPPORT",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0
2583,10,Are you and your boys interested in getting rolled on Saturday night? Be ready.,1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
2492,10,"No lets talk right now, what are you doing?",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0
3255,10,"ThomsonInsider nightly alert for Thursday, October 18, 2001
The Official Scorer of Insider Trading
Today's U.S. Insider Commentary",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
1453,10,"Hey. I'm just wondering if I need to get involved or anything? Who is nominating this and how and where did you get the gas? Is it a buy and sell thing?



I was wondering because I was out yesterday.



Yours, Sabra

",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0
3371,10,"Hello Jennifer,



As per our previous conversations, I have attached the Dec. 2001 NYISO Bill and Invoice details in PDF and Excel respectively.



Please let me know if you have any questions and I'll be happy to help you out.



Regards,

Richard",5.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
3629,10,"Those have been corrected.  They tagg pieces have been moved but demand charges were not deleted.
KK",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
1939,10,"Hi,



I tried to get ahold of you, but you never picked up.  I'm worried you may not be interested in what I have to say, but it's not a big deal.  Anyway, I'll be out this afternoon after 20m.  I have a Tenn shipper meeting.



Thanks!",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0
816,10,Did you get my message Katy? I am joking. I look forward to seeing everyone at the apartment.,1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
1542,10,"Hey! Can you explain to me why that was so rude? I don't understand. It wasn't by my choice at all!

I'm sorry!",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
56,10,u aware of whalley meeting this pm re: settle SCE claims?  jeff,1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2089,10,"Hello, Researcher(s)!



I love this study.  However, THIS particular entry has me kind of stumped.  Of all those abbreviations, I only know ""FYI"".  The rest are new to me and I am unfamiliar with them.  So, I'll gladly accept an ""F"" for this entry.  



",5.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0
2578,10,"Hi there,



Does Saturday work for you? If so, what time works best? My calendar is pretty open.



Let me know!",5.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1741,10,"How's everything going? Looking forward to seeing

you Gloria and Tommy over

Christmas.

Take Care,

Kevin

",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0
747,10,"I went ahead and set aside some time on your calendar on the 10th to discuss 
Triple Lutz.  Hope you are having a good day.
Dave",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0
1155,10,John Franks of the Artesia team is your POC if you need to flow gas at NGPL Eddy Co.,1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
3163,10,"Dear Tana,



I hope this message finds you well. As per your request, I have attached the credit worksheet for Ontario Power Generation, Inc. Please find it attached.



Regarding the ownership structure and guarantee issues, I would be happy to discuss them with you at a later time.



Thank you for reaching out to me.



Best regards,

Ed Sacks",5.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
1907,10,"Hello,



Attached, please find an addendum to today's approvals(includes Times Mirror Magazines Inc. for a $0 threshold).



I appreciate your effort",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
857,10,"Thanks, Tana.
Just to let you know that I'm off next week, so I'm going to pass all this on 
to Greg/Linda to deal with.
Sharon",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
291,10,"i think you see the writing on the wall that we are going to dominate.  who 
cares about the last two years, it is about now.  we are going to rope-a-dope 
ya.",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0
2064,10,"Hello!



It seems that Chad is looking for a roommate. Has he attempted to get you to do it yet? 

",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
2826,10,"why are futs still so high?
did you ever find anything about those s+p commodity futures contracts?",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0
562,10,"Our dating options look a bit challenging tonight. I think lowering your standards may help.



(Hopefully our dates have lowered theirs. 🥸 )",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
454,10,"Hello Frank,



Thank you for your message! Just to confirm, there is a meeting in your office next Tuesday at 1600. Would you be willing to attend a dinner afterwards at 1900?



Thank you again,

Vince",4.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
3140,10,"I'm having a lot of trouble with recent events, and my motivation is lacking. I'll tell you about it tomorrow. How are you doing?",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
2806,10,"I thought that you were going Skiing?  The guys we went hunting w/ didn't know what they were doing!  We drank a lot of beer & whisky, played paintball, ate BBQ & sat around the campfire.
Got an open night to grab drinks this week if you are not going skiing?
Late,
DB
281-787-0029",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3102,10,"Hello,



Attached to this email is the matrix for you to experiment with. Please be sure to keep the formula cells as they are originally shown. Kindly do not save changes so the referenced cells remain as is. 



Thank you,

Smith",5.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
58,10,"Effective today May 24, 2001 we are returning the 3,200 Mts that we borrowed as per the LPG Storage and Services Agreement by and between EcoEl?ctrica L.P. and ProCaribe a Division of the Protane Corporation.
Saludos",1.0,Woman,Hispanic or Latino,18-24,Employed,High school diploma or equivalent,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0
3237,11,for your review.  Gulf is trying to file this by Friday.  Let's talk tomorrow.,3.0,Man,White,30-34,Prefer not to disclose,Prefer not to disclose,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
965,11,"Good day.



I have put together some key information on FPLE's core assets in one page. We have only just started it, and are working to improve it. I would greatly appreciate any comments or suggestions. Thank you.



Jinsung",3.0,Man,White,30-34,Prefer not to disclose,Prefer not to disclose,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0
1566,11,"Vince
Have you had any luck yet with these ?
Rgds
DP",4.0,Man,White,30-34,Prefer not to disclose,Prefer not to disclose,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0
3542,11,It seems obvious that Florida has the advantage over MSU considering they previously beat them handily and currently have an even better defense.  ,3.0,Man,White,30-34,Prefer not to disclose,Prefer not to disclose,3.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0
2076,11,"Oh, this is just a little sampler for the group. I assume they think I'm just being my usual eccentric self. Do you want the picture you sent me?",3.0,Man,White,30-34,Prefer not to disclose,Prefer not to disclose,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0
2463,11,"The only way to settle this is by throwing hands. I'm sorry it had to come to this, and I hope the pain won't last long.",3.0,Man,White,30-34,Prefer not to disclose,Prefer not to disclose,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
